Nom de la demande:Grignon;;;;;;
Pas de temps:Journalier;;;;;;
Date de d̩but:01/09/2008;;;;;;
Date de fin:17/05/2015;;;;;;
Station(s):78615002;;;;;;
;;;;;;
RG:RAYONNEMENT GLOBAL (JOULES/CM2);;;;;;
TM:TEMPERATURE MOYENNE (DEGRES CELSIUS);;;;;;
;;;;;;
NOM_POSTE;year;month;day;RG;TM;PAR
Grignon;2011;6;16;2186;16.8;44157200
Grignon;2011;6;17;945;14.8;19089000
Grignon;2011;6;18;2017;13.5;40743400
Grignon;2011;6;19;1490;14.2;30098000
Grignon;2011;6;20;1147;17;23169400
Grignon;2011;6;21;1307;17.7;26401400
Grignon;2011;6;22;1647;16.3;33269400
Grignon;2011;6;23;1884;14.2;38056800
Grignon;2011;6;24;2465;14.3;49793000
Grignon;2011;6;25;1974;19.4;39874800
Grignon;2011;6;26;2997;22.8;60539400
Grignon;2011;6;27;2718;27.1;54903600
Grignon;2011;6;28;2147;24;43369400
Grignon;2011;6;29;2149;16.8;43409800
Grignon;2011;6;30;2336;14.9;47187200
Grignon;2011;7;1;2391;15.4;48298200
Grignon;2011;7;2;2836;15.6;57287200
Grignon;2011;7;3;3112;16.6;62862400
Grignon;2011;7;4;2981;19.2;60216200
Grignon;2011;7;5;2676;21.5;54055200
Grignon;2011;7;6;1779;17.7;35935800
Grignon;2011;7;7;1739;17.6;35127800
Grignon;2011;7;8;1848;17.8;37329600
Grignon;2011;7;9;1241;16.9;25068200
Grignon;2011;7;10;1334;17.5;26946800
Grignon;2011;7;11;2698;19.6;54499600
Grignon;2011;7;12;1004;17.7;20280800
Grignon;2011;7;13;1144;15.5;23108800
Grignon;2011;7;14;1977;15.7;39935400
Grignon;2011;7;15;2570;18.8;51914000
Grignon;2011;7;16;726;17.1;14665200
Grignon;2011;7;17;1448;15;29249600
Grignon;2011;7;18;1266;15.4;25573200
Grignon;2011;7;19;756;13.7;15271200
Grignon;2011;7;20;973;14.8;19654600
Grignon;2011;7;21;775;15.6;15655000
Grignon;2011;7;22;1573;15.8;31774600
Grignon;2011;7;23;1505;13.8;30401000
Grignon;2011;7;24;1972;15.9;39834400
Grignon;2011;7;25;1780;17.9;35956000
Grignon;2011;7;26;1437;16.8;29027400
Grignon;2011;7;27;878;15.7;17735600
Grignon;2011;7;28;1199;17;24219800
Grignon;2011;7;29;1190;17.1;24038000
Grignon;2011;7;30;2355;16.7;47571000
Grignon;2011;7;31;2723;17.9;55004600
Grignon;2011;8;1;2567;20.2;51853400
Grignon;2011;8;2;1735;21.3;35047000
Grignon;2011;8;3;1582;21.3;31956400
Grignon;2011;8;4;1157;18.9;23371400
Grignon;2011;8;5;1643;19.6;33188600
Grignon;2011;8;6;1061;17.1;21432200
Grignon;2011;8;7;2067;15.7;41753400
Grignon;2011;8;8;1496;15.4;30219200
Grignon;2011;8;9;2172;15.2;43874400
Grignon;2011;8;10;2513;15.9;50762600
Grignon;2011;8;11;1945;19;39289000
Grignon;2011;8;12;1481;19.3;29916200
Grignon;2011;8;13;1176;18.7;23755200
Grignon;2011;8;14;1200;17.8;24240000
Grignon;2011;8;15;2472;17.1;49934400
Grignon;2011;8;16;2047;20;41349400
Grignon;2011;8;17;1518;19.7;30663600
Grignon;2011;8;18;1132;20.1;22866400
Grignon;2011;8;19;2001;19.9;40420200
Grignon;2011;8;20;2338;21.9;47227600
Grignon;2011;8;21;1987;25.4;40137400
Grignon;2011;8;22;1393;19.7;28138600
Grignon;2011;8;23;1379;20.2;27855800
Grignon;2011;8;24;1912;18.1;38622400
Grignon;2011;8;25;1797;19.4;36299400
Grignon;2011;8;26;522;15.4;10544400
Grignon;2011;8;27;1584;14.6;31996800
Grignon;2011;8;28;1373;14.5;27734600
Grignon;2011;8;29;1740;13.8;35148000
Grignon;2011;8;30;2097;13.6;42359400
Grignon;2011;8;31;1940;15.6;39188000
Grignon;2011;9;1;1668;19.5;33693600
Grignon;2011;9;2;1977;22;39935400
Grignon;2011;9;3;1779;21.8;35935800
Grignon;2011;9;4;1177;17.4;23775400
Grignon;2011;9;5;1855;15.9;37471000
Grignon;2011;9;6;1137;17;22967400
Grignon;2011;9;7;1421;15.1;28704200
Grignon;2011;9;8;693;16.2;13998600
Grignon;2011;9;9;847;20.6;17109400
Grignon;2011;9;10;1658;22.3;33491600
Grignon;2011;9;11;762;16.4;15392400
Grignon;2011;9;12;1053;18.5;21270600
Grignon;2011;9;13;1307;16.5;26401400
Grignon;2011;9;14;1691;13.5;34158200
Grignon;2011;9;15;1716;14.3;34663200
Grignon;2011;9;16;1244;16.6;25128800
Grignon;2011;9;17;706;14.7;14261200
Grignon;2011;9;18;1347;12.2;27209400
Grignon;2011;9;19;1318;14.1;26623600
Grignon;2011;9;20;801;15.2;16180200
Grignon;2011;9;21;855;16.4;17271000
Grignon;2011;9;22;1210;14.7;24442000
Grignon;2011;9;23;1562;13.5;31552400
Grignon;2011;9;24;1484;15.2;29976800
Grignon;2011;9;25;1508;18.6;30461600
Grignon;2011;9;26;1464;19.4;29572800
Grignon;2011;9;27;1259;18.7;25431800
Grignon;2011;9;28;1555;19.8;31411000
Grignon;2011;9;29;1518;19.9;30663600
Grignon;2011;9;30;1508;20.9;30461600
Grignon;2011;10;1;1491;20.9;30118200
Grignon;2011;10;2;1477;18.9;29835400
Grignon;2011;10;3;1488;19.6;30057600
Grignon;2011;10;4;526;17.5;10625200
Grignon;2011;10;5;519;17.2;10483800
Grignon;2011;10;6;566;14.1;11433200
Grignon;2011;10;7;951;11;19210200
Grignon;2011;10;8;476;11;9615200
Grignon;2011;10;9;228;15;4605600
Grignon;2011;10;10;478;15.8;9655600
Grignon;2011;10;11;443;15.5;8948600
Grignon;2011;10;12;365;14.6;7373000
Grignon;2011;10;13;632;14.7;12766400
Grignon;2011;10;14;1310;10.5;26462000
Grignon;2011;10;15;1306;9.2;26381200
Grignon;2011;10;16;1245;10;25149000
Grignon;2011;10;17;829;12;16745800
Grignon;2011;10;18;272;11.2;5494400
Grignon;2011;10;19;870;7.9;17574000
Grignon;2011;10;20;954;6.2;19270800
Grignon;2011;10;21;1121;5.7;22644200
Grignon;2011;10;22;939;5.8;18967800
Grignon;2011;10;23;1105;11.5;22321000
Grignon;2011;10;24;951;12.4;19210200
Grignon;2011;10;25;854;12.2;17250800
Grignon;2011;10;26;949;11.1;19169800
Grignon;2011;10;27;550;12.3;11110000
Grignon;2011;10;28;504;13.9;10180800
Grignon;2011;10;29;319;14.3;6443800
Grignon;2011;10;30;475;13;9595000
Grignon;2011;10;31;953;13.2;19250600
Grignon;2011;11;1;268;11.1;5413600
Grignon;2011;11;2;587;12.5;11857400
Grignon;2011;11;3;194;15.1;3918800
Grignon;2011;11;4;747;13.3;15089400
Grignon;2011;11;5;340;13.1;6868000
Grignon;2011;11;6;392;13.2;7918400
Grignon;2011;11;7;82;10;1656400
Grignon;2011;11;8;181;9.5;3656200
Grignon;2011;11;9;427;11.7;8625400
Grignon;2011;11;10;549;9.5;11089800
Grignon;2011;11;11;189;8.5;3817800
Grignon;2011;11;12;557;10.7;11251400
Grignon;2011;11;13;766;9.2;15473200
Grignon;2011;11;14;719;6.6;14523800
Grignon;2011;11;15;595;3.8;12019000
Grignon;2011;11;16;236;2.8;4767200
Grignon;2011;11;17;307;9.3;6201400
Grignon;2011;11;18;524;8.3;10584800
Grignon;2011;11;19;641;7.1;12948200
Grignon;2011;11;20;597;5.4;12059400
Grignon;2011;11;21;361;8.2;7292200
Grignon;2011;11;22;565;8.1;11413000
Grignon;2011;11;23;203;9.5;4100600
Grignon;2011;11;24;139;8.6;2807800
Grignon;2011;11;25;164;7.1;3312800
Grignon;2011;11;26;565;5.5;11413000
Grignon;2011;11;27;310;9.4;6262000
Grignon;2011;11;28;167;5.9;3373400
Grignon;2011;11;29;168;7.8;3393600
Grignon;2011;11;30;528;7.5;10665600
Grignon;2011;12;1;142;11.1;2868400
Grignon;2011;12;2;481;8.3;9716200
Grignon;2011;12;3;100;9.5;2020000
Grignon;2011;12;4;115;11.1;2323000
Grignon;2011;12;5;527;6;10645400
Grignon;2011;12;6;374;6.3;7554800
Grignon;2011;12;7;249;8.4;5029800
Grignon;2011;12;8;172;8.2;3474400
Grignon;2011;12;9;130;8;2626000
Grignon;2011;12;10;470;4.3;9494000
Grignon;2011;12;11;202;4.2;4080400
Grignon;2011;12;12;530;7;10706000
Grignon;2011;12;13;337;8.9;6807400
Grignon;2011;12;14;319;7;6443800
Grignon;2011;12;15;260;6.2;5252000
Grignon;2011;12;16;190;7;3838000
Grignon;2011;12;17;390;3;7878000
Grignon;2011;12;18;536;2.7;10827200
Grignon;2011;12;19;266;2.1;5373200
Grignon;2011;12;20;304;7.1;6140800
Grignon;2011;12;21;70;8.8;1414000
Grignon;2011;12;22;159;10;3211800
Grignon;2011;12;23;68;8.2;1373600
Grignon;2011;12;24;437;5.1;8827400
Grignon;2011;12;25;250;7.4;5050000
Grignon;2011;12;26;456;7.8;9211200
Grignon;2011;12;27;379;2.3;7655800
Grignon;2011;12;28;125;3.8;2525000
Grignon;2011;12;29;426;5.4;8605200
Grignon;2011;12;30;192;7.1;3878400
Grignon;2011;12;31;122;11.3;2464400
Grignon;2012;1;1;158;12.3;3191600
Grignon;2012;1;2;442;7;8928400
Grignon;2012;1;3;134;8.9;2706800
Grignon;2012;1;4;426;7.3;8605200
Grignon;2012;1;5;244;9;4928800
Grignon;2012;1;6;465;5.6;9393000
Grignon;2012;1;7;208;8.4;4201600
Grignon;2012;1;8;110;7.1;2222000
Grignon;2012;1;9;316;8.1;6383200
Grignon;2012;1;10;212;8.3;4282400
Grignon;2012;1;11;308;7.7;6221600
Grignon;2012;1;12;486;7.1;9817200
Grignon;2012;1;13;546;5.3;11029200
Grignon;2012;1;14;635;1.1;12827000
Grignon;2012;1;15;631;0.8;12746200
Grignon;2012;1;16;644;0.5;13008800
Grignon;2012;1;17;570;0.2;11514000
Grignon;2012;1;18;258;4;5211600
Grignon;2012;1;19;167;10.3;3373400
Grignon;2012;1;20;174;7.6;3514800
Grignon;2012;1;21;159;9.9;3211800
Grignon;2012;1;22;276;8.3;5575200
Grignon;2012;1;23;327;6;6605400
Grignon;2012;1;24;195;6.2;3939000
Grignon;2012;1;25;188;9.1;3797600
Grignon;2012;1;26;242;6.8;4888400
Grignon;2012;1;27;698;4.6;14099600
Grignon;2012;1;28;285;3.7;5757000
Grignon;2012;1;29;614;1.4;12402800
Grignon;2012;1;30;144;-0.3;2908800
Grignon;2012;1;31;364;-0.7;7352800
Grignon;2012;2;1;705;-3.5;14241000
Grignon;2012;2;2;847;-5.7;17109400
Grignon;2012;2;3;852;-5.2;17210400
Grignon;2012;2;4;946;-4.2;19109200
Grignon;2012;2;5;391;-6.3;7898200
Grignon;2012;2;6;584;-4.4;11796800
Grignon;2012;2;7;1101;-7.9;22240200
Grignon;2012;2;8;563;-6.3;11372600
Grignon;2012;2;9;928;-6;18745600
Grignon;2012;2;10;971;-5.2;19614200
Grignon;2012;2;11;1210;-6.7;24442000
Grignon;2012;2;12;874;-5.5;17654800
Grignon;2012;2;13;341;1.4;6888200
Grignon;2012;2;14;437;3.7;8827400
Grignon;2012;2;15;447;5.2;9029400
Grignon;2012;2;16;265;5.4;5353000
Grignon;2012;2;17;328;5.9;6625600
Grignon;2012;2;18;367;7.9;7413400
Grignon;2012;2;19;1071;3.3;21634200
Grignon;2012;2;20;1240;1.4;25048000
Grignon;2012;2;21;1120;3.1;22624000
Grignon;2012;2;22;1096;3.8;22139200
Grignon;2012;2;23;260;8.7;5252000
Grignon;2012;2;24;704;9.8;14220800
Grignon;2012;2;25;213;8.8;4302600
Grignon;2012;2;26;889;6.6;17957800
Grignon;2012;2;27;899;6.6;18159800
Grignon;2012;2;28;459;9.1;9271800
Grignon;2012;2;29;770;9.2;15554000
Grignon;2012;3;1;681;9.1;13756200
Grignon;2012;3;2;207;8.7;4181400
Grignon;2012;3;3;498;7.9;10059600
Grignon;2012;3;4;487;7.3;9837400
Grignon;2012;3;5;899;5.2;18159800
Grignon;2012;3;6;648;4.3;13089600
Grignon;2012;3;7;426;4.2;8605200
Grignon;2012;3;8;1189;5.3;24017800
Grignon;2012;3;9;1407;6.8;28421400
Grignon;2012;3;10;569;9.2;11493800
Grignon;2012;3;11;601;9.4;12140200
Grignon;2012;3;12;1505;9.2;30401000
Grignon;2012;3;13;1090;8.8;22018000
Grignon;2012;3;14;1437;8;29027400
Grignon;2012;3;15;1664;12;33612800
Grignon;2012;3;16;1572;12.4;31754400
Grignon;2012;3;17;335;9;6767000
Grignon;2012;3;18;638;7.1;12887600
Grignon;2012;3;19;1144;6.4;23108800
Grignon;2012;3;20;1651;6.6;33350200
Grignon;2012;3;21;1758;9.7;35511600
Grignon;2012;3;22;1556;12.5;31431200
Grignon;2012;3;23;1732;12.9;34986400
Grignon;2012;3;24;1764;13.4;35632800
Grignon;2012;3;25;1771;13.8;35774200
Grignon;2012;3;26;1962;13.4;39632400
Grignon;2012;3;27;1940;13.1;39188000
Grignon;2012;3;28;1846;13.6;37289200
Grignon;2012;3;29;1930;13.2;38986000
Grignon;2012;3;30;1907;11.8;38521400
Grignon;2012;3;31;612;8.2;12362400
Grignon;2012;4;1;2077;6.3;41955400
Grignon;2012;4;2;2006;9.1;40521200
Grignon;2012;4;3;1703;9.3;34400600
Grignon;2012;4;4;1107;8;22361400
Grignon;2012;4;5;1083;7.9;21876600
Grignon;2012;4;6;1597;7.7;32259400
Grignon;2012;4;7;1138;7.1;22987600
Grignon;2012;4;8;1179;6.5;23815800
Grignon;2012;4;9;671;10.1;13554200
Grignon;2012;4;10;542;8.4;10948400
Grignon;2012;4;11;1485;7.1;29997000
Grignon;2012;4;12;1725;7.4;34845000
Grignon;2012;4;13;2185;8.3;44137000
Grignon;2012;4;14;1345;8.3;27169000
Grignon;2012;4;15;850;6;17170000
Grignon;2012;4;16;1708;5.4;34501600
Grignon;2012;4;17;669;5.3;13513800
Grignon;2012;4;18;927;6.9;18725400
Grignon;2012;4;19;1970;8.2;39794000
Grignon;2012;4;20;1691;8.5;34158200
Grignon;2012;4;21;1782;8.1;35996400
Grignon;2012;4;22;1796;7.6;36279200
Grignon;2012;4;23;850;6.9;17170000
Grignon;2012;4;24;1174;8.3;23714800
Grignon;2012;4;25;901;9.3;18200200
Grignon;2012;4;26;1607;12.2;32461400
Grignon;2012;4;27;929;11;18765800
Grignon;2012;4;28;419;11;8463800
Grignon;2012;4;29;1799;13.3;36339800
Grignon;2012;4;30;1838;12.9;37127600
Grignon;2012;5;1;2433;13.4;49146600
Grignon;2012;5;2;593;10.3;11978600
Grignon;2012;5;3;2160;13.4;43632000
Grignon;2012;5;4;1240;13.5;25048000
Grignon;2012;5;5;1583;11.7;31976600
Grignon;2012;5;6;947;10;19129400
Grignon;2012;5;7;1956;12.2;39511200
Grignon;2012;5;8;1258;15.5;25411600
Grignon;2012;5;9;1332;16.8;26906400
Grignon;2012;5;10;1695;21.3;34239000
Grignon;2012;5;11;1127;15.2;22765400
Grignon;2012;5;12;2625;11.3;53025000
Grignon;2012;5;13;2930;9.5;59186000
Grignon;2012;5;14;2886;12.1;58297200
Grignon;2012;5;15;1762;7.9;35592400
Grignon;2012;5;16;2246;9;45369200
Grignon;2012;5;17;1547;11.1;31249400
Grignon;2012;5;18;1220;13.6;24644000
Grignon;2012;5;19;1510;13.4;30502000
Grignon;2012;5;20;1221;14.2;24664200
Grignon;2012;5;21;236;11.7;4767200
Grignon;2012;5;22;943;14.9;19048600
Grignon;2012;5;23;2184;17.1;44116800
Grignon;2012;5;24;2376;19.4;47995200
Grignon;2012;5;25;2945;21;59489000
Grignon;2012;5;26;3019;19.7;60983800
Grignon;2012;5;27;2606;18.6;52641200
Grignon;2012;5;28;2928;17.7;59145600
Grignon;2012;5;29;2923;18.1;59044600
Grignon;2012;5;30;2185;17.3;44137000
Grignon;2012;5;31;1850;15.8;37370000
Grignon;2012;6;1;1392;16.1;28118400
Grignon;2012;6;2;2679;19.9;54115800
Grignon;2012;6;3;1198;16.2;24199600
Grignon;2012;6;4;848;11.9;17129600
Grignon;2012;6;5;1724;12.1;34824800
Grignon;2012;6;6;1653;16;33390600
Grignon;2012;6;7;1248;16.4;25209600
Grignon;2012;6;8;2214;14.7;44722800
Grignon;2012;6;9;2275;13.1;45955000
Grignon;2012;6;10;954;13.9;19270800
Grignon;2012;6;11;1602;14.5;32360400
Grignon;2012;6;12;546;12.1;11029200
Grignon;2012;6;13;1671;12.2;33754200
Grignon;2012;6;14;2161;15.5;43652200
Grignon;2012;6;15;1212;16.2;24482400
Grignon;2012;6;16;1054;15.7;21290800
Grignon;2012;6;17;2877;15.9;58115400
Grignon;2012;6;18;1349;14.6;27249800
Grignon;2012;6;19;1317;14.5;26603400
Grignon;2012;6;20;2658;17.8;53691600
Grignon;2012;6;21;1426;18.1;28805200
Grignon;2012;6;22;2492;15.8;50338400
Grignon;2012;6;23;2243;15.4;45308600
Grignon;2012;6;24;680;13.9;13736000
Grignon;2012;6;25;1917;15.2;38723400
Grignon;2012;6;26;976;17.7;19715200
Grignon;2012;6;27;1952;20.9;39430400
Grignon;2012;6;28;2166;23.4;43753200
Grignon;2012;6;29;1374;17.4;27754800
Grignon;2012;6;30;2462;17.2;49732400
Grignon;2012;7;1;2498;15.5;50459600
Grignon;2012;7;2;2658;17.1;53691600
Grignon;2012;7;3;1572;18.6;31754400
Grignon;2012;7;4;2273;21.4;45914600
Grignon;2012;7;5;1149;17.8;23209800
Grignon;2012;7;6;1768;16.1;35713600
Grignon;2012;7;7;1254;16.5;25330800
Grignon;2012;7;8;1217;16.5;24583400
Grignon;2012;7;9;1749;17.7;35329800
Grignon;2012;7;10;1581;16.4;31936200
Grignon;2012;7;11;1837;15.1;37107400
Grignon;2012;7;12;1191;14.5;24058200
Grignon;2012;7;13;1088;15;21977600
Grignon;2012;7;14;2121;15.3;42844200
Grignon;2012;7;15;1595;14;32219000
Grignon;2012;7;16;2068;16.1;41773600
Grignon;2012;7;17;2627;19.5;53065400
Grignon;2012;7;18;2667;20.2;53873400
Grignon;2012;7;19;1349;16.6;27249800
Grignon;2012;7;20;1581;15.5;31936200
Grignon;2012;7;21;2283;15.2;46116600
Grignon;2012;7;22;2795;17.2;56459000
Grignon;2012;7;23;2898;19.3;58539600
Grignon;2012;7;24;2838;21.3;57327600
Grignon;2012;7;25;2664;23.3;53812800
Grignon;2012;7;26;2688;24.5;54297600
Grignon;2012;7;27;1073;22.1;21674600
Grignon;2012;7;28;1781;18.6;35976200
Grignon;2012;7;29;1805;14.6;36461000
Grignon;2012;7;30;1672;14.4;33774400
Grignon;2012;7;31;2581;18.2;52136200
Grignon;2012;8;1;1628;20.7;32885600
Grignon;2012;8;2;2248;19.4;45409600
Grignon;2012;8;3;1874;17.8;37854800
Grignon;2012;8;4;2034;18.3;41086800
Grignon;2012;8;5;1450;16.6;29290000
Grignon;2012;8;6;1945;17;39289000
Grignon;2012;8;7;1615;16.3;32623000
Grignon;2012;8;8;2509;19;50681800
Grignon;2012;8;9;2336;20.1;47187200
Grignon;2012;8;10;2620;19.2;52924000
Grignon;2012;8;11;2584;19.8;52196800
Grignon;2012;8;12;2105;19.2;42521000
Grignon;2012;8;13;1582;19.2;31956400
Grignon;2012;8;14;1293;19.7;26118600
Grignon;2012;8;15;1332;21;26906400
Grignon;2012;8;16;2333;20;47126600
Grignon;2012;8;17;2443;24.4;49348600
Grignon;2012;8;18;2371;27.3;47894200
Grignon;2012;8;19;2036;25.4;41127200
Grignon;2012;8;20;1454;21.9;29370800
Grignon;2012;8;21;2040;22.2;41208000
Grignon;2012;8;22;2131;17.8;43046200
Grignon;2012;8;23;1946;17.9;39309200
Grignon;2012;8;24;949;17.6;19169800
Grignon;2012;8;25;1976;19;39915200
Grignon;2012;8;26;1746;17.8;35269200
Grignon;2012;8;27;2154;21.4;43510800
Grignon;2012;8;28;1806;20.5;36481200
Grignon;2012;8;29;1963;19.2;39652600
Grignon;2012;8;30;1635;16.4;33027000
Grignon;2012;8;31;1729;13.1;34925800
Grignon;2012;9;1;2167;13.6;43773400
Grignon;2012;9;2;1555;16.6;31411000
Grignon;2012;9;3;691;17;13958200
Grignon;2012;9;4;1948;18;39349600
Grignon;2012;9;5;1180;17.3;23836000
Grignon;2012;9;6;2110;15.2;42622000
Grignon;2012;9;7;2055;16.5;41511000
Grignon;2012;9;8;2054;18.8;41490800
Grignon;2012;9;9;2040;21.4;41208000
Grignon;2012;9;10;1449;20.4;29269800
Grignon;2012;9;11;457;15.6;9231400
Grignon;2012;9;12;1114;13.1;22502800
Grignon;2012;9;13;1360;13.7;27472000
Grignon;2012;9;14;697;12.9;14079400
Grignon;2012;9;15;1688;15.4;34097600
Grignon;2012;9;16;1764;16.4;35632800
Grignon;2012;9;17;1167;15.6;23573400
Grignon;2012;9;18;938;13.8;18947600
Grignon;2012;9;19;1709;11;34521800
Grignon;2012;9;20;1491;11.4;30118200
Grignon;2012;9;21;665;10.7;13433000
Grignon;2012;9;22;1433;12.4;28946600
Grignon;2012;9;23;922;16.6;18624400
Grignon;2012;9;24;861;15.8;17392200
Grignon;2012;9;25;640;13.1;12928000
Grignon;2012;9;26;771;13;15574200
Grignon;2012;9;27;666;12.5;13453200
Grignon;2012;9;28;1334;12.2;26946800
Grignon;2012;9;29;1145;11.8;23129000
Grignon;2012;9;30;1590;10.2;32118000
Grignon;2012;10;1;1447;12.9;29229400
Grignon;2012;10;2;1143;15.2;23088600
Grignon;2012;10;3;382;14.2;7716400
Grignon;2012;10;4;1230;14.1;24846000
Grignon;2012;10;5;1179;17.2;23815800
Grignon;2012;10;6;410;15.2;8282000
Grignon;2012;10;7;1145;12.3;23129000
Grignon;2012;10;8;225;13.8;4545000
Grignon;2012;10;9;340;14.3;6868000
Grignon;2012;10;10;363;12.5;7332600
Grignon;2012;10;11;510;15.2;10302000
Grignon;2012;10;12;1102;12.3;22260400
Grignon;2012;10;13;313;9.3;6322600
Grignon;2012;10;14;309;7.2;6241800
Grignon;2012;10;15;1105;9.1;22321000
Grignon;2012;10;16;877;11.2;17715400
Grignon;2012;10;17;250;13.3;5050000
Grignon;2012;10;18;422;15.4;8524400
Grignon;2012;10;19;214;15.6;4322800
Grignon;2012;10;20;250;13.9;5050000
Grignon;2012;10;21;627;15.7;12665400
Grignon;2012;10;22;1015;17.4;20503000
Grignon;2012;10;23;481;14.2;9716200
Grignon;2012;10;24;412;9.7;8322400
Grignon;2012;10;25;928;10.9;18745600
Grignon;2012;10;26;151;8.7;3050200
Grignon;2012;10;27;706;3.5;14261200
Grignon;2012;10;28;961;4.7;19412200
Grignon;2012;10;29;536;7.6;10827200
Grignon;2012;10;30;317;8.1;6403400
Grignon;2012;10;31;951;7.8;19210200
Grignon;2012;11;1;514;8.3;10382800
Grignon;2012;11;2;247;6.8;4989400
Grignon;2012;11;3;613;8.7;12382600
Grignon;2012;11;4;596;8.1;12039200
Grignon;2012;11;5;508;7.1;10261600
Grignon;2012;11;6;794;6;16038800
Grignon;2012;11;7;239;8.9;4827800
Grignon;2012;11;8;290;7.4;5858000
Grignon;2012;11;9;386;6;7797200
Grignon;2012;11;10;388;10.1;7837600
Grignon;2012;11;11;287;6;5797400
Grignon;2012;11;12;393;5.1;7938600
Grignon;2012;11;13;308;7.6;6221600
Grignon;2012;11;14;198;3.9;3999600
Grignon;2012;11;15;363;4.2;7332600
Grignon;2012;11;16;278;3.6;5615600
Grignon;2012;11;17;176;8.1;3555200
Grignon;2012;11;18;109;8.3;2201800
Grignon;2012;11;19;277;9.4;5595400
Grignon;2012;11;20;524;8.8;10584800
Grignon;2012;11;21;173;8.2;3494600
Grignon;2012;11;22;626;6.5;12645200
Grignon;2012;11;23;106;9;2141200
Grignon;2012;11;24;157;9.8;3171400
Grignon;2012;11;25;534;9.9;10786800
Grignon;2012;11;26;365;9.4;7373000
Grignon;2012;11;27;190;6.4;3838000
Grignon;2012;11;28;164;6;3312800
Grignon;2012;11;29;293;4.4;5918600
Grignon;2012;11;30;326;1.2;6585200
Grignon;2012;12;1;384;1.7;7756800
Grignon;2012;12;2;587;2;11857400
Grignon;2012;12;3;151;6.5;3050200
Grignon;2012;12;4;331;4.3;6686200
Grignon;2012;12;5;142;2.1;2868400
Grignon;2012;12;6;347;1.1;7009400
Grignon;2012;12;7;182;2.4;3676400
Grignon;2012;12;8;182;1.6;3676400
Grignon;2012;12;9;176;3.9;3555200
Grignon;2012;12;10;234;3.6;4726800
Grignon;2012;12;11;548;0.8;11069600
Grignon;2012;12;12;522;-2;10544400
Grignon;2012;12;13;91;0.6;1838200
Grignon;2012;12;14;65;8;1313000
Grignon;2012;12;15;387;8.5;7817400
Grignon;2012;12;16;312;8;6302400
Grignon;2012;12;17;315;7;6363000
Grignon;2012;12;18;160;6.6;3232000
Grignon;2012;12;19;167;5.5;3373400
Grignon;2012;12;20;132;7.8;2666400
Grignon;2012;12;21;123;7.3;2484600
Grignon;2012;12;22;60;9.7;1212000
Grignon;2012;12;23;72;13;1454400
Grignon;2012;12;24;285;10.7;5757000
Grignon;2012;12;25;253;9.7;5110600
Grignon;2012;12;26;319;8.8;6443800
Grignon;2012;12;27;226;8.8;4565200
Grignon;2012;12;28;162;9.1;3272400
Grignon;2012;12;29;470;9.6;9494000
Grignon;2012;12;30;375;7.6;7575000
Grignon;2012;12;31;170;8.4;3434000
Grignon;2013;1;1;319;6.4;6443800
Grignon;2013;1;2;353;5.1;7130600
Grignon;2013;1;3;94;9;1898800
Grignon;2013;1;4;103;8.5;2080600
Grignon;2013;1;5;75;7.7;1515000
Grignon;2013;1;6;92;6.5;1858400
Grignon;2013;1;7;155;6;3131000
Grignon;2013;1;8;124;3.7;2504800
Grignon;2013;1;9;136;4.1;2747200
Grignon;2013;1;10;118;6.7;2383600
Grignon;2013;1;11;273;4.4;5514600
Grignon;2013;1;12;132;4;2666400
Grignon;2013;1;13;115;2.5;2323000
Grignon;2013;1;14;366;-0.7;7393200
Grignon;2013;1;15;149;1;3009800
Grignon;2013;1;16;725;-2.5;14645000
Grignon;2013;1;17;807;-3.8;16301400
Grignon;2013;1;18;187;-3.5;3777400
Grignon;2013;1;19;290;-1.9;5858000
Grignon;2013;1;20;329;-2.5;6645800
Grignon;2013;1;21;289;0.2;5837800
Grignon;2013;1;22;309;0.8;6241800
Grignon;2013;1;23;190;1.8;3838000
Grignon;2013;1;24;121;-0.6;2444200
Grignon;2013;1;25;180;-3.4;3636000
Grignon;2013;1;26;208;1.1;4201600
Grignon;2013;1;27;326;5.4;6585200
Grignon;2013;1;28;634;6.6;12806800
Grignon;2013;1;29;145;10.8;2929000
Grignon;2013;1;30;289;11.1;5837800
Grignon;2013;1;31;335;7.7;6767000
Grignon;2013;2;1;149;7.7;3009800
Grignon;2013;2;2;510;3.5;10302000
Grignon;2013;2;3;391;2.8;7898200
Grignon;2013;2;4;305;8.3;6161000
Grignon;2013;2;5;422;3.8;8524400
Grignon;2013;2;6;571;3.9;11534200
Grignon;2013;2;7;495;2.6;9999000
Grignon;2013;2;8;561;1.8;11332200
Grignon;2013;2;9;483;1.2;9756600
Grignon;2013;2;10;311;1.1;6282200
Grignon;2013;2;11;644;5.1;13008800
Grignon;2013;2;12;148;1.4;2989600
Grignon;2013;2;13;602;-0.4;12160400
Grignon;2013;2;14;176;2.3;3555200
Grignon;2013;2;15;651;5.6;13150200
Grignon;2013;2;16;1073;3.6;21674600
Grignon;2013;2;17;1114;2.8;22502800
Grignon;2013;2;18;1137;2.3;22967400
Grignon;2013;2;19;1130;2.8;22826000
Grignon;2013;2;20;995;2.4;20099000
Grignon;2013;2;21;991;-0.8;20018200
Grignon;2013;2;22;516;-2.1;10423200
